"Eje","Estrategia","LA","Institución","Sectorizador","Actividad","Tipo","Temática","Tipo.general","Etiqueta.gráfica","Fecha.de.inicio","Fecha.de.término","PTA.CC","NA."
2,16.1,"16.1.1","SADER","SADER","Se habilitaron responsables de instancias ejecutoras. del programa de Fertilizantes.Se elaboraron y publicaron los documentos de esquema y guía operatica del Programa Producción para el Bienestar","Actividad","Transparencia y participación ciudadana","Actividad","Transparencia","44927","45291",0,NA
2,16.1,"16.1.1","SSA","SSA","La APBP realizó tres ejericicios de contraloría social en la entrega de apoyos; y se difundió ampliamente la Plataforma de Ciudadanos Alertadores Internos y Externos de la Corrupción con un alcance de 34,308 cuentas de correo electrónico institucional y 182 publicaciones en la estrategia digital.","Actividad","Transparencia y participación ciudadana","Actividad","Transparencia","44927","45291",0,NA
2,16.2,"16.2.1","SFP","SFP","Derivado del seguiminto a la Política de Transparencia, Gobierno Abierto, y Datos Abiertos de la APF, entre 2022 y 2023, se alcanzó un porcentaje de cumplimiento del 89.85% en los rubros de transparencia, gobierno abierto y datos abiertos se contribuye a ciudadanizar la información pública que generen las instituciones a fin de que sea sencilla, amigable, con lenguaje ciudadano y que favorezca el escrutinio de la función pública.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
2,16.2,"16.2.2","SADER","SADER","Programa Fertilizantes: se brindó capacitación en 30 oficinas de las representaciones estatales, publicación de convocatorias en 11 estados; Producción para el Bienestar: se dio capacitación en los estados y se realizaron 7 acciones de difusión, se entregaron claves de acceso al SICS.","Actividad","Transparencia y participación ciudadana","Actividad","Transparencia","44927","45291",0,NA
2,16.2,"16.2.2","SESNA","SESNA","Desarrollo e implementación del Datatón Anticorrupción 2024.","Evento","Transparencia y participación ciudadana","Evento","Transparencia","45631","45634",0,NA
2,16.2,"16.2.2","SESNA","SESNA","Indicadores OE","Actividad","Evaluación","Actividad","Evaluación","44927","45291",0,NA
2,17.1,"17.1.1","AEFCM","SEP","La AEFCM tiene su estructura orgánica y ocupacional basándose en los principios de racionalidad y austeridad republicana, se eliminaron todo tipo de duplicidades y no cuenta con plazas con nivel jerárquico L ""Dirección General Adjunta"".","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.1","AEFCM","SEP","Se contrataron servicios personales por honorarios que no desempeñen funciones similares, iguales o equivalentes a las del personal de plaza presupuestaria y sean indispensables para el cumplimiento de los programas autorizados.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.1","CONAHCYT","CONAHCYT","Difundir las medidas normativas de austeridad a las áreas ejecutoras del presupuesto del Conahcyt, al inicio del ejercicio fiscal, para su implementación permanente, apegándose al techo presupuestal comunicado por la Secretaría de Hacienda y Crédito Público.","Entregable","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Entregable","Mejora de \nla gestión","44927","45275",0,NA
2,17.1,"17.1.1","CONAHCYT","CONAHCYT","Enviar reportes sobre el estado del ejercicio a las áreas ejecutoras de gasto, con periodicidad mensual, a fin de observar su comportamiento y con ello prevenir subejercicios o que puedan poner en riesgo compromisos previamente adquiridos.","Entregable","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Entregable","Mejora de \nla gestión","44927","45275",0,NA
2,17.1,"17.1.1","CONAHCYT","CONAHCYT","Remitir información sobre el concepto de ahorros presupuestarios que puedan darse durante el ejercicio fiscal, en el marco del Programa Nacional de Combate a la Corrupción y a la Impunidad, y de Mejora de la Gestión Pública 2019-2024.","Entregable","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Entregable","Mejora de \nla gestión","44927","45275",0,NA
2,17.1,"17.1.3","CONAHCYT","CONAHCYT","Administrar los recursos económicos que le sean aprobados por la Cámara de Diputados al Conacyt, con eficacia, eficiencia, economía, transparencia y honradez, de conformidad con la normatividad aplicable.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45275",0,NA
2,17.1,"17.1.3","CONAHCYT","CONAHCYT","Registrar la asignación de recursos con base en el calendario de ejecución a través del Sistema Institucional para tales efectos, a fin de facilitar al área ejecutora de tener el control de éstos y destinarlos en tiempo y forma a los sujetos beneficiarios de los apoyos o programas.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45275",0,NA
2,17.1,"17.1.3","CONAHCYT","CONAHCYT","Registrar de manera armónica, específica y acumulativa en el Sistema Institucional, las actividades del ejercicio de los recursos presupuestarios para la elaboraron de informes presupuestarios, financieros y contables.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45275",0,NA
2,17.1,"17.1.1","SEDATU","SEDATU","Dar cumplimiento con las disposiciones establecidas para el ejercicio del gasto en materia de TICs relacionadas con los contratos marco, servicios consolidados y el cumplimiento a las partidas restringidas.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.1","SEDATU","SEDATU","Difusión de materiales sobre la Ley Federal de Austeridad Republicana Y Difusión de cursos sobre la Ley Federal de Austeridad Republicana para la Administración Pública Federal.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.1","SADER","SADER","Se reasignaron los recursos no ejercidos de conformidad a la calendarización presupuestaria de las UR´s del Sector Central, las OREF, OAD´s y Entidades; así como los recursos puestos a disposición por diversas UR para coadyuvar a mitigar diversas necesidades y presiones de gasto del Sector.","Otro","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Otro","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.1","SADER","SADER","Se consolidaron prácticas de racionalidad en servicios TIC: Telefonía Convencional, Infraestructura de Red Nacional, Internet, Servicios Cloud, Arrendamiento de equipo de cómputo, Mantenimiento de Sistemas. Ahorro del 15.5% en fotocopiado, impresión y digitalización de documentos. Se disminuyeron 2 unidades vehiculares.","Otro","Otra","Otro","Otra","44927","45291",0,NA
2,17.1,"17.1.1","SEP","SEP","Presentación en la Sesión de COCODI los resultados de la implementación de la politica de Austeridad Repúblicana","Entregable","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Entregable","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.1","CAAD","SEP","Difundir mediante correo electrónico al personal de la CAAD, las acciones emprendidas en materia de austeridad.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.1","CNBBBJ","SEP","Destinar los ahorros generados como resultado de la aplicación de medidas para racionalizar el gasto, en los términos de las disposiciones generales aplicables.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.1","CNBBBJ","SEP","Tomar medidas para racionalizar el gasto destinado a las actividades administrativas, de operación y de apoyo, sin afectar el cumplimiento de las metas de los programas aprobados en el Presupuesto de Egresos de la Federación.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.1","COLBACH","SEP","Se autorizaron las suficiencias presupuestarias que fueron estrictamente necesarias para la operación y el cumplimiento de los objetivos del Colegio de Bachilleres, de conformidad con el presupuesto autorizado.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.1","CONALEP","SEP","Campaña de difusión de los alcances de la Ley de Austeridad Republicana y las restricciones en el ejercicio del presupuesto asignado a las Unidades Administrativas de oficinas nacionales y en los colegios estatales","N/A",NA,"Otro",NA,"44927","45291",0,NA
2,17.1,"17.1.1","FCE","SEP","Mantener la administración centralizada de las partidas relacionadas con el gasto de operación e informar a las áreas su estado presupuestal, para evitar subejercicios, así como mantener el control del gasto en partidas restringidas.","Otro","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Otro","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.1","INEA","SEP","Respecto a los capítulos 2000 y 3000 y atendiendo a lo dispuesto en la Ley Federal de Austeridad Republicana, los ahorros que se generen por concepto de partidas restringidas, se destinarán a conceptos sustantivos, asi como a la adquisición de material didáctico.","Otro","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Otro","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.1","INEA","SEP","Revisar periódicamente que los registros contable presupuestal estén lo más apegado posible a lo establecido por las normas del CONAC","Otro","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Otro","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.1","INIFED","SEP","Se ha dado cumplimiento al ordenamiento que en materia de austeridad y disciplina presupuestaria le son aplicables a este Instituto; no se generaron ahorros en este periodo, y para los gastos de operación no se solicitaron recursos adicionales, ajustándose en todo momento a los techos presupuestales asignados en el año","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.1","TECNM","SEP","Aplicación de las politicas de austeridad y disciplina financiera","Actividad","Otra","Actividad","Otra","44927","45291",0,NA
2,17.1,"17.1.1","POI-IPN","SEP","En 2023 se difundió al personal del POI-IPN la utilización de TIC's para reducir el costo de los recursos materiales y servicios generales del gobierno, fomentando reducir el uso del papel como lo fundamenta la Ley Federal de Austeridad Republicana, mediante correos electrónicos (13 marzo, 21, 22 junio, 31 agosto, 28 septiembre y 13 de noviembre).","Otro","Otra","Otro","Otra","44927","45291",0,NA
2,17.1,"17.1.1","SHCP","SHCP","En abril y diciembre de 2023, se publicaron en la sección Rendición de cuentas del portal web ""Transparencia Presupuestaria"", los documentos: ""Ordenamientos asociados al tema Anticorrupción"" y ""Ordenamientos 2023 asociados al tema Anticorrupción"", respectivamente, para consulta de gobiernos locales y público en general.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.1","COMESA","SENER","ACTIVIDADES PROGRAMADAS SENER_COMESA 2023: Impulsar a través del COCODI el seguimiento y cumplimiento a las medidas de austeridad republicana, así como al marco normativo relacionado con ella./ / / Deigual forma se promueve la auteridad a través del PNCCIMGP.","Entregable",NA,"Entregable",NA,"44927","45291",0,NA
2,17.1,"17.1.1","INEEL","SENER","Continuar aplicando las medidas de austeridad y disciplina presupuestaria.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.1","ININ","SENER","Se tomaron medidas para racionalizar el gasto destinado a actividades administrativas de operación y de apoyo, observando y aplicando lo señalado en la Ley Federal de Austeridad Republicana (LFAR), así como en los Lineamientos en materia de Austeridad Republicana de la Administración Pública Federal.","Entregable","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Entregable","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.1","IMP","SENER","Durante la 1era. SO del COCODI 2023, se presentó la nota para atender el siguiente acuerdo: Acuerdo 01 IV/2022.- ""La Dirección de Finanzas y Administración del Instituto Mexicano del Petróleo (IMP) informará a este Comité sobre la cuantificación de los resultados de la aplicación de las medidas de austeridad que llevó a cabo el IMP, durante el presente ejercicio"". Es importante mencionar que en todas sesiones del COCODI durante 2023, en su numeral VII.- Desempeño Institucional se ha informado las acciones que se realizan en temas de programas presupuestarios, proyectos de inversión y en el plan institucional de tecnologías de Información para administrar los recursos con base a lo dispuesto en la Ley Federal de Austeridad Republicana.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.1","SFP","SFP","Las personas Delegadas, Subdelegadas y Comisarias Públicas, durante el ejercicio 2023, promovieron acciones de control interno para que las dependencias y entidades informarán los resultados alcanzados mediante la aplicación de las medidas de austeridad, así como emitieron recomendaciones sobre la racionalidad del gasto destinado a las actividades administrativas y de apoyo, y proyectos de mejora de la gestion pública, sin que afectar el cumplimiento de las metas institucionales.","Otro","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Otro","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.1","SPF","SSPC","Contención del gasto de viáticos y pasajes.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.1","UPN","SEP","Elaboracion del ejercicio de gasto con base en las disposiciones generales aplicables, por lo que en cumplimiento del artículo 2 fracción III de la Ley Federal de Presupuestos y Responsabilidad Hacendaria LGPyRH los ahorros presupuestarios son los remanentes de recursos del presupuesto modificado una vez que se hayan cumplido las metas establecidas, por lo que en ese contexto, las economías y ahorros derivados de las medidas de austeridad republicana que se logren manifestar y enteran se realizarán al cierre del ejercicio. Lo anterior bajo los criterios de las ""Disposiciones especificas para el cierre del ejercicio presupuestario de 2023"".","Entregable","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Entregable","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.1","UPN","SEP","Esta casa de estudios dio una puntual inspección bajo los acuerdos presentados en sesión, el informe presupuestal y financiero con el seguimiento a las partidas restringidas por austeridad republicana.","Entregable","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Entregable","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.1","USICAMM","SEP","Se atendió estrictamente la Ley Federal de Austeridad Republicana y se adhirió en lo posible a los procesos de consolidación de la SHCP y la SEP y se realizó el ejercicio del gasto conforme al cumplimiento de metas.","Actividad",NA,"Actividad",NA,"44927","45291",0,NA
2,17.1,"17.1.2","SHCP","SHCP","En diciembre de 2023 se publicó en la sección Rendición de cuentas del portal web ""Transparencia Presupuestaria"", la ""Metodología para el ranking de indicadores sobre el ejercicio de recursos públicos"", con base en información consolidada de egresos que reportan las dependencias y entidades de la Administración Pública Federal.","Entregable","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Entregable","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.2","IMP","SENER","Durante las sesiones del COCODI 2023 se presentó en cada uno de los trimestres en el numeral 7. Desempeño Institucional, los resultados de cumplimiento de los objetivos y metas de los Programas Presupuestarios E006 Investigación en materia petrolera y E007 Prestación de servicios en materia petrolera.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.3","CNBBBJ","SEP","Tomar medidas para racionalizar el gasto destinado a actividades de operación y de apoyo, observando la LFAR, así como en los Lineamientos en materia de Austeridad.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.3","CNBBBJ","SEP","Dar seguimiento a las acciones de control presupuestario consideradas en la LFAR, con el objetivo de que el importe de las partidas y conceptos descritos en la normatividad no sea superior al presupuesto ejercido en 2022, salvo que se obtengan las autorizaciones que lo permitan.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.3","COLBACH","SEP","Se emitió oficio circular con las disposiciones referentes al pago a proveedores, cuya finalidad fue eficientar dicho proceso.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.3","CONALEP","SEP","Revisión periódica de los procesos de control de los recursos públicos para la optimización del ejercicio del gasto.","N/A",NA,"Otro",NA,"44927","45291",0,NA
2,17.1,"17.1.3","FCE","SEP","Revisar los procesos de seguimiento y control presupuestal para diagnosticar la necesidad de contar con acciones de mejora.","Otro","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Otro","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.3","FCE","SEP","Implementar las acciones de mejora que contribuyan al fortalecimiento del control interno presupuestal.","Otro","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Otro","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.3","INEA","SEP","Conforme a lo dispuesto en la Ley Federal de Austeridad Republicana, las medidas de austeridad son acciones relacionadas con la reducción del gasto público para disminuir el déficit fiscal y comprende el reajuste de partidas presupuestales y gastos restringidos de materiales y servicios, que se implementarán.","Otro","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Otro","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.3","INEA","SEP","Realizar lasa gestiones presupuestarias para mantener la actualización y trazabilidad del registro de las reservas de presupuesto, y en su caso, tramitar modificaciones al mismo de acuerdo a las solicitudes de las Unidades organizacionales de gasto del INEA, observando la normatividad presupuestaria.","Otro","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Otro","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.3","INEA","SEP","Dar seguimiento al ejercicio presupuestal, identificando el cumplimiento de los objetivos y metas institucionales, y en su caso, analizar, dictaminar y tramitar las modificaciones presupuestales que se requieran para el eficiente funcionamiento del Instituto.","Otro","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Otro","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.3","INIFED","SEP","En apego al artículo 45 de la Ley Federal de Presupuesto y Responsabilidad Hacendaria , se implementó el Sistema de Información Financiera (SIF) para control presupuestal, financiero y contable, el cual se encuentra en fase de reingeniería de procesos con el objeto de actualizarlo a la normatividad vigente.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.3","IPN","SEP","En el ejercicio fiscal 2023 no se ejerció gasto en la partida 36201; en la partida 33605 la Dirección de Recursos Materiales e Infraestructura ejerció $351,680; y, la Coordinación de Imagen Institucional ejerció $12,443,025.41 de la partida 36101.","Otro","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Otro","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.3","TECNM","SEP","Reporte de adecuaciones trimestral bajado del Sistema de Contabilidad y Presupuesto (SICOP)","Entregable","Otra","Entregable","Otra","44927","45291",0,NA
2,17.1,"17.1.3","POI-IPN","SEP","En el año 2023, se ha ejecutado el ejercicio del gasto dando cumplimiento al artículo 10 de la Ley de Austeridad Republicana, sin embargo, no se pudieron generar medidas para el ahorro del gasto, toda vez que se opera con el mínimo básico para no afectar los programas.","Actividad","Otra","Actividad","Otra","44927","45291",0,NA
2,17.1,"17.1.3","SHCP","SHCP","Trimestralmente se publicó el reporte de adecuaciones presupuestarias autorizadas a nivel de Unidad Responsable en los Anexos de Finanzas Públicas de los Informes sobre la Situación Económica, las Finanzas Públicas y la Deuda Pública. Asimismo, cada mes se comunicó el avance de gasto en el documento Información de Finanzas Públicas y Deuda Pública.","Entregable","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Entregable","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.3","SECO","SECO","Solicitud de autorización de dictámen, para ejercer recursos en partidas restringidas del Sector Coordinado de la Secretaría de Economía, ante la Secretaría de Hacienda y Crédito Público, de conformidad con las medidas de austeridad.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45275",0,NA
2,17.1,"17.1.3","SENER","SENER","Se han dado a conocer por medio de distintos Oficios dirigidos a las UR de la SENER los requerimientos normativos en materia de austeridad y disciplina financiera para que sus erogaciones se ajusten a lo establecido por la SHCP y la SFP.","Entregable","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Entregable","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.3","SENER","SENER","El registro de los ahorros presupuestarios se reporta en el Informe de Austeridad de cada ejercicio fiscal, así como informarse de manera periodica en la reuniones de seguimiento como la RESEP y el COCODI.","Entregable","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Entregable","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.3","COMESA","SENER","ACTIVIDADES PROGRAMADAS SENER_COMESA 2023: Dar seguimiento trimestral al avance del gasto neto total y del gasto programable en clasificaciones económica y administrativa, así como del análisis de las adecuaciones presupuestarias./ Se realizan los reportes en los sistemas electrónicos administrados por la SHCP/ /","Entregable","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Entregable","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.3","COMESA","SENER","Se realizan los reportes en los sistemas electrónicos administrados por la SHCP","Entregable","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Entregable","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.3","INEEL","SENER","Racionalizar el gasto operativo administrativo aplicando lo señalado en la LFAR, así como en los Lineamientos en materia de Austeridad Republicana de la APF, de tal manera que las partidas presupuestarias indicadas no rebasen en términos reales, salvo excepciones lo ejercido en 2022.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.3","ININ","SENER","El ININ participó en reuniones de seguimiento presupuestal con los entes fiscalizadores (SHCP, SENER y SFP) como la Reunión de Evaluación y Seguimiento del Ejercicio Presupuestal y el Comité de Control y Desempeño Institucional. Se realizaron los reportes financieros en los sistemas electrónicos administrados por la SHCP","Entregable","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Entregable","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.3","IMP","SENER","Durante las sesiones del COCODI 2023: en la 2da. SO 2023 se generó y aprobó el siguiente acuerdo 01-II/2023 “La Dirección de Finanzas y Administración en conjunto con la Dirección de Planeación de la Operación del Instituto Mexicano del Petróleo, presentarán una nota informativa en la siguiente sesión ordinaria del COCODI, en caso de existir variaciones superiores al 10%, respecto del seguimiento a los Programas Presupuestarios (situación programática), así como a las metas de los indicadores de desempeño que conforman la Matriz de Indicadores para Resultados (MIR)”, de igual manera en la 3era. SO 2023 se generó y aprobó el acuerdo 01-III/2023 “La Dirección de Planeación de la Operación del Instituto Mexicano del Petróleo informará en las sesiones subsecuentes de este Comité, los avances de los programas presupuestarios E006 y E007 en las correspondientes Matrices de Indicadores para Resultados (MIR)”, ambos acuerdos se dieron por atendidos por los miembros del COCODI.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.3","SPF","SSPC","Diagnóstico del Programa Presupuestario (Pp) E002 Servicios de protección, custodia, vigilancia y seguridad de personas, bienes e instalaciones.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.3","UPN","SEP","Elaboración del instructivo para la planeación, reprogramación, seguimiento y análisis de las metas de los indicadores sectoriales.","Entregable","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Entregable","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.3","UPN","SEP","Seguimiento de las adecuaciones presupuestarias internas y afectaciones externas, para el análisis del equilibrio presupuestario y el gasto eficiente acorde a lo programado.","Entregable","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Entregable","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.3","UPN","SEP","Seguimiento del presupuesto transversal para el cumplimiento de los objetivos y metas programadas en los programas especiales, así como los objetivos institucionales.","Entregable","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Entregable","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.3","USICAMM","SEP","Se elaboró de forma trimestral la cédula del comparativo del ejercicio del gasto.","Entregable",NA,"Entregable",NA,"44927","45291",0,NA
2,17.1,"17.1.1","SSA","SSA","Fueron remitidos al OIC, los informes correspondientes a las acciones y medidas de austeridad republicana. Cabe señalar que, de forma ocasional, los recursos generados en diversas partidas son reorientados para cubrir presiones de gasto, siendo esta una acción implementada para destinar los ahorros generados y ejercerlos con austeridad.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.3","CENAGAS","SENER","Durante 2023 se vigiló el ejercicio del gasto en términos de la Ley Federal de Austeridad Republicana y sus Lineamientos, ejerciendo con raciocinio los recursos que resultaron insuficientes para atender las necesidades no previstas en la operación dinámica del Centro Nacional del Control del Gas Natural.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.1","CENAGAS","SENER","En 2023 se optimizaron las condiciones de costos en términos de servicios en la nube de AZURE.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.1","CENAGAS","SENER","Durante 2023 se realizó la contratación del ""Arrendamiento de equipo de cómputo personal y periféricos"", bajo Contrato Marco, obteniéndose un ahorro aproximado de 15.5% respecto de 2022.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
2,17.1,"17.1.1","CENAGAS","SENER","En 2023 se culminó, se manera exitos, el servicio de actualización de interfaces personalizadas y migración de datos del CENAGAS y se puso en funcionamiento los servidores físicos propiedad del CENAGAS, prescindiendo del servicio de almacenamiento en la nube, con un ahorro aproximado de 64 mil pesos mensuales.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
2,17.2,"17.2.1","SHCP","SHCP","Realizar evaluaciones trimestrales mediante el Sistema de Evaluaciones de la Armonización Contable (SEvAC) para dar seguimiento a los avances en materia de armonización contable respecto de los registros contables, presupuestales, administrativos, así como en temas de transparencia y formulación de cuenta pública","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
